"Among the documentaries she produced was a prizewinning episode of ""Hong Kong Connection,"" a news program by the city's public broadcaster RTHK. The episode examined who was behind a mob attack on a group of protesters and commuters in a train station on July 21, 2019, that left 45 people injured, and why the police were slow to respond.",在她制作的纪录片中，有一集获奖的节目来自香港公共广播公司——香港电台的新闻节目《铿锵集》。这集节目调查了谁是2019年7月21日在地铁站对一群抗议者和通勤者发动暴徒袭击的幕后黑手以及为何警方反应迟缓，这起事件造成45人受伤。
"Ms. Choy had used a public database to look up the license plates of vehicles caught on video transporting the suspected attackers, and traced them to community leaders in Hong Kong's outlying villages. She was arrested in 2020 and found guilty the next year of making false statements to obtain car registry records. A court ordered her to pay a fine of 6,000 Hong Kong dollars, about $775. She later appealed the conviction.",摄像头捕捉到运送袭击嫌疑人的车辆，蔡玉玲使用公共数据库查找了车牌，并追踪到香港边远村庄的村代表。她于2020年被捕，并于次年因查车牌登记记录时作出虚假陈述而被判有罪。法院命令她支付6000港元的罚款，约合775美元。她后来对定罪提出上诉。
"On Monday, five judges from the Court of Final Appeal voted unanimously to overturn the conviction. They argued that Ms. Choy may not have knowingly made a false statement, given that many news media companies had filed similar applications for information. By convicting Ms. Choy on the basis of inferring that she had broken the law knowingly, ""substantial and grave injustice was done to her,"" the court said in the ruling.","周一，终审法院五名法官一致投票推翻原判。他们认为，鉴于许多新闻媒体公司已经提交了类似的信息申请，蔡玉玲可能并非故意做出虚假陈述。法院在裁决中表示，在推定蔡玉玲对违法行为明知故犯的基础上对她定罪，""对上诉人造成实质及严重的不公""。"
"In remarks to reporters outside court, Ms. Choy said that she was happy with the conclusion of a legal fight that had lasted 30 months.",蔡玉玲在法庭外对记者说，她对持续了30个月的法律斗争的结果感到高兴。
"""It seems I haven't felt happy about something in a long time,"" she said. ""Maybe a lot of people feel the same way. So let us all enjoy this moment of happiness.""","""好像很久没有遇到开心的事了，""她说。""也许很多人都有同感。让我们一起享受这个开心的时刻吧。"""
"Francis Lee, a professor at the School of Journalism and Communication at the Chinese University of Hong Kong, said the ruling was a hard-fought victory for Ms. Choy and was a validation of the rights of journalists.",香港中文大学新闻与传播学院教授李立峯说，这项裁决对蔡玉玲来说是一场艰苦的胜利，也是对记者权利的确认。
"""One might also say that journalists should not be charged for using the car plate registry for reporting purposes in the first place, and the victory came only because of the courage and persistence of Choy,"" he said.","他说:""有人可能会说，记者为进行报道而查车牌，本不应被起诉，而胜诉完全是因为蔡玉玲的勇气和坚持。"""
"The Hong Kong Journalists Association said Ms. Choy's efforts had helped ""defend the space the industry ought to have in searching public records. We deeply respect Ms. Choy's bravery in protecting press freedom through her actions.""","香港记者协会表示，蔡玉玲的努力帮助""捍卫了该行业在搜索公共记录方面应有的空间。我们对蔡玉玲以行动捍卫新闻自由的勇气深表敬意""。"
"Ms. Choy's conviction in 2021 had created a chilling effect on news outlets, Ronson Chan, the chairman of the journalists' group, said in an interview. But even with that conviction overturned, Mr. Chan noted, the city's journalists face severe constraints under a national security law Beijing imposed in 2020. That law makes it illegal to incite hatred toward the government, a vaguely defined offense that journalists risk running afoul of if their reports are critical of the authorities.",记者协会主席陈朗昇在接受采访时表示，蔡玉玲在2021年被定罪对新闻媒体产生了寒蝉效应。但陈朗昇指出，即使这一定罪被推翻，根据北京于2020年实施的国家安全法，该市的记者也面临着严格的限制。该法规定煽动对政府的仇恨是非法的，这是一种定义模糊的罪行，如果记者在报道中批评当局，有可能触犯这一罪行。
"The broader conditions for independent journalism remain challenging in Hong Kong, with laws criminalizing ""seditious publications."" Some of the city's most outspoken independent outlets haveshutteredfollowing raids. Editors and writers are facing long trials over their work.","在香港，独立新闻业的大环境仍然充满挑战，法律将""煽动性出版物""定为刑事犯罪。该市一些最直言不讳的独立媒体在遭到突击搜查后关闭。编辑和作者因他们的工作面临漫长的审判。"
"Ms. Choy co-founded an independent media outlet called The Collective HK in February, pledging to ""monitor the rich and powerful."" She was a recipient of the Nieman fellowship at Harvard University in 2022.","蔡玉玲于2月与他人共同创立了一家名为集志社(The Collective HK)的独立媒体机构，承诺""监督富人和权贵""。她是2022年哈佛大学尼曼奖学金的获得者。"
"""In recent years, we will find that a lot of things have disappeared without a word, but I believe that inner conviction is very hard to take away,"" she said on Monday.","""近几年，很多东西无声无息地消失了，但我相信内心的信念是很难被人拿走的，""她周一表示。"
"A new version of the ABC's in Russia's Far East starts with ""A is for Army, B is for Brotherhood"" and injects a snappy phrase with every letter, like, ""Love your Army.""","在俄罗斯远东地区，新版ABC字母歌是这样开头的:""A是军队(army)，B是兄弟情(brotherhood)。""并在每个字母之间插入一个响亮的口号，例如""爱你的军队""。"
"A swim meet in the southern city of Magnitogorsk featured adolescents diving into the pool wearing camouflage uniforms,whileother competitors slung model Kalashnikov rifles across their backs.",在南部城市马格尼托哥尔斯克举行的游泳比赛中，青少年身着迷彩服潜入泳池，而其他参赛者则背着卡拉什尼科夫冲锋枪。
"""Snipers"" was the theme adopted for math classes at an elementary school in central Russia, with paper stars enumerating would-be bullet holes on a target drawn on the chalkboard.","在俄罗斯中部一所小学，数学课的主题是""狙击手""，黑板上绘制了靶子，用纸星星代表弹孔的数量。"
"As the war in Ukraine rolls into its 16th month, educational programs across Russia are awash in lessons and extracurricular activities built around military themes and patriotism.",随着乌克兰战争进入第16个月，俄罗斯各地的教育项目充斥着围绕军事主题和爱国主义的课程和课外活动。
"These efforts are part of an expansive Kremlin campaign to militarize Russian society, to train future generations to revere the army and to further entrench President Vladimir V. Putin's narrative that""a real war has once again been unleashed on our motherland,"" as he declared in a sober address at a ceremony last month.","这些做法是克里姆林宫扩大俄罗斯社会军事化运动的一部分，目的是培养后代敬畏军队，并进一步巩固总统普京的说法——他上个月在一个仪式上郑重地宣称""一场真正的战争再次在我们的祖国发动""。"
"The drumbeat of indoctrination essentially started with Russia's 2014 annexation of Crimea, but the full-scale invasion of Ukraine has accelerated it. The Ministry of Education and Science releases a constant stream of material, including step-by-step lesson plans and real-life examples like a video of a student concert that used poetry, dance and theater to explain the history of Russian foreign intelligence.",教育灌输的号角基本上始于俄罗斯2014年吞并克里米亚，但对乌克兰的全面入侵加速了进程。教育和科学部源源不断地发布材料，包括按部就班的课程计划和真实示例——比如一段学生音乐会的视频，用诗歌、舞蹈和戏剧来解释俄罗斯对外情报工作的历史。
"""It includes all levels, from kindergarten to university,"" said Daniil Ken, the head of the Alliance of Teachers, an independent Russian union, who works from voluntary exile. ""They are trying to involve all these children, all students, directly in supporting the war.""","""它包括从幼儿园到大学的所有年级，""正在自愿流亡中的独立俄罗斯工会""教师联盟""的负责人丹尼尔·肯说。""他们试图让所有这些孩子、所有学生直接参与对这场战争的支持。"""
"For years, Russia's leaders sought to condition its citizens to accept Moscow's leadership, partly by barring politics from schools.Nowthe Kremlin hopes to persuade the public to actively back the war effort, and when it comes to younger males, to fight.",多年来，俄罗斯领导人一直试图让其公民接受莫斯科的领导，其方法包括禁止学校涉及政治。现在，克里姆林宫希望说服公众积极支持战争努力，对于年轻男性来说则应该去参战。
"Yet it alsowants to avoid fanning too high a patrioticflame, lest it push Russians to start questioning the purpose of the war. Much the way Mr. Putin has refrained from enacting multiple conscriptions of soldiers to avert prompting antiwar sentiment, the Kremlin has left parents some leeway to avoid propaganda lessons.",然而，它也希望避免煽动过于猛烈的爱国火焰，以免促使俄罗斯人开始质疑战争的目的。就像普京克制征兵次数以避免激起反战情绪一样，克里姆林宫也给父母留下了一些回旋余地，让他们可以不用上宣传课。
"In that, they may be hoping to avoid the disconnect that emerged in the Soviet era, when the education system portrayed the country as the land of Communist plenty, even as ordinary Russians could see that the shelves were bare.",在这方面，他们可能希望避免苏联时代出现的脱节，当时教育系统将这个国家描绘成共产主义的富足之地，但即便普通俄罗斯人也可以看到货架上空空如也。
"""They want enthusiasm, but they realize if they push too hard it could galvanize an organized opposition,"" said Alexandra Arkhipova, a social anthropologist who studies public reactions to the war. ""They do not want people to protest.""","""他们想要热情，但他们意识到，如果他们太过用力，可能会激起有组织的反对，""研究公众对战争反应的社会人类学家亚历山德拉·阿尔希波娃说。""他们不希望人们抗议。"""
"Interviews over the past month with sociologists, educators, parents and students, and a review of extensive material online posted by the schools themselves and by local news outlets, show a comprehensive government effort to bolster military-patriotic content through all 40,000 public schools in Russia.",过去一个月对社会学家、教育工作者、家长和学生的采访，以及对学校和当地新闻媒体在网上发布的大量材料的审查，显示了政府在全面努力对俄罗斯所有4万所公立学校加强军事爱国内容。
"The cornerstone of the initiative is a program called ""Important Conversations,"" started last September. Every Monday at 8 a.m., schools are supposed to hold an assembly to raise the Russian flag while the national anthem is played, and then convene an hourlong classroom session on topics like important milestones in Russian history.","这一行动的基石是去年9月启动的名为""重要谈话""的计划。每周一早上8点，学校应举行集会，在奏响国歌的同时升起俄罗斯国旗，然后就俄罗斯历史上的重要里程碑等话题召开一小时的课堂讨论。"
"The minister of education, Sergei Kravtsov, did not respond to written questions. When the program was introduced last fall, he told the official Tass news outlet, ""We want the current generation of schoolchildren to grow up in completely different traditions, proud of their homeland."" Both an official Telegram channel and a website disseminate materials for the classroom.","教育部长谢尔盖·克拉夫佐夫没有回答书面问题。去年秋天该计划推出时，他告诉官方媒体塔斯社，""我们希望当代学童在完全不同的传统中成长，为自己的祖国感到自豪。""官方Telegram频道和网站都为课堂传播材料。"
"""Important Conversations"" has been supplemented by programs with names like ""Lessons in Courage"" or ""Heroes Among Us."" Students have been encouraged to write poetry extolling the Motherland and the feats of Russian soldiers. Myriad videos show elementary school children reciting lines like, ""All the crooks are fleeing Russia; they have a place to live in the West; gangsters, sodomites.""","""勇气教育""或""我们中间的英雄""等课程为""重要谈话""提供补充。这些课程鼓励学生们写诗赞美祖国和俄罗斯士兵的战绩。无数视频显示小学生背诵诸如""所有骗子都逃离俄罗斯;他们都应该住到西方去;他们是歹徒，鸡奸犯。"""
"Lessons draw heavily on earlier conflicts, particularly the Soviet Union's success defeating Nazi Germany. Suggestions based onthat earlier time sometimes seem antiquated, like encouraging students to knit socks for the troops.",课程非常依赖从过去的一些战争中取材，特别是苏联成功击败纳粹德国。基于那个时代的建议有时看起来非常过时，比如鼓励学生为部队织袜子。
"Veterans are trotted into classrooms frequently to detail their experiences. In late April in Dmitrov, a small city near Moscow, three soldiers addressed a roomful of students aged 10 to 15, some waving small Russian flags. A video of the session shows one fighter talking about wanting to protect his homeland against ""fascist filth.""","课堂上频频出现退伍军人，他们在课上详细介绍自己的经历。4月下旬，在莫斯科附近的一个小城市德米特罗夫，三名士兵向一屋子10至15岁的学生讲话，其中一些学生挥舞着小小的俄罗斯国旗。该会议的一段视频显示一名士兵谈论想要保护他的祖国免受""法西斯污秽""的侵害。"
"Overall, however, there is no monolithic propaganda machine because the decision on how to implement ""Important Conversations"" has largely been left to local school administrators.","然而，总的来说没有使用单一的宣传机器，因为""重要谈话""的具体操作在很大程度上交给了当地学校领导来决定。"
"Some teachers take a hard ideological approach. A video posted by the Doxa news outlet showed a teacher demanding that students pump their fists in the air while singing a popular song called, ""I Am Russian."" The teacher barks: ""The thrust should be to the sky, to NATO.""","一些教师采取强硬的意识形态方法。Doxa新闻媒体发布的一段视频显示，一位老师要求学生在唱一首名为《我是俄罗斯人》的流行歌曲时挥舞拳头。老师咆哮道:""力量应该指向天空，指向北约。"""
"Other teachers do not even mention the war, particularly in places like Moscow, where many parents disapprove of attempts to indoctrinate their children.",而有的老师甚至不提战争，尤其是在莫斯科这样的地方，那里的许多父母不赞成对孩子灌输思想的做法。
"Yuri Lapshin, formerly the student psychologist at an elite Moscow high school, said in an interview that while researching a paper, he found examples of unique interpretations of the program. Onemath teacher, for example, told students that the most important conversation in the world was about algebra, so he dedicated the class to that. On a day supposedly focused on the concept of ""fatherland,"" a biology teacher lectured about salmon spawning in the rivers where they hatched.","莫斯科一所精英高中的前学生心理学家尤里·拉普辛在接受采访时说，在研究一篇论文时，他发现了一些对该项目的独特诠释。例如，一位数学老师告诉学生，世界上最重要的对话是关于代数的，所以他的那堂课专门讲代数。在一个以""祖国""(fatherland)概念为中心的主题日，一位生物老师讲授了鲑鱼在当初它们孵化的河流中产卵的现象。"
"Even when the war lessons occur, theysometimes fall flat. At an assembly with two fighters, students from a St. Petersburg technical college basically mocked them. They questioned why fighting in another country meant they were defending Russia, and how God might view murdering others, according to a recording of the assembly. Administrators rebuked at least five students for their questions, local reports said.",即使有战争课堂，有时也会难以展开。在圣彼得堡的一所理工学院，有一次校会请来两名士兵，学生基本上是在嘲笑他们。根据校会的录音，学生们质疑为什么在另一个国家打仗意味着他们在保卫俄罗斯，以及上帝会如何看待谋杀他人。当地报道称，校领导因这些问题斥责了至少五名学生。
"Sasha Boychenko, 17, a high school senior, attended four ""Important Conversations"" sessions in Vladivostok last fall before her family left Russia. Bored students laughed at the historic displays, she recalled. ""After the class, we wondered why we had come,"" she said in an interview.","去年秋天，17岁的高三学生萨莎·博伊琴科在符拉迪沃斯托克参加了四次""重要谈话""课程，后来她和家人离开了俄罗斯。她回忆说，百无聊赖的学生们嘲笑这些历史展览。她在接受采访时说:""下课后，我们都在想，我们到底为什么要来。"""
"Alexander Kondrashev, a history teacher in Russia for 10 years, said he was awaiting a revised version of the textbooks this fall. An early copy obtained by the Mediazona news organization found one fundamental change; all references to Kyiv, Ukraine's capital, as the springboard for Russia as a Christian nation have been expunged.",在俄罗斯当了10年历史教师的亚历山大·康德拉舍夫说，他正在等待今年秋天的教科书修订版。Mediazona新闻组织获得的一份早期副本发现了一个根本性的变化;所有提到乌克兰首都基辅是俄罗斯成为基督教国家的起点的内容都被删除了。
"""Nobody perceives 'Important Conversations' as learning something that will come in handy in life, like physics, math, geography or the knowledge from history lessons,"" Mr. Kondrashev said in an interview.","""没有人认为'重要谈话'是在学习生活中会派上用场的东西，就像那些物理、数学、地理或历史课上的知识，""康德拉舍夫在接受采访时说。"
"Noncompliance takes various forms. The Alliance of Teachers advised parents that they can formally opt out of the classes, while some have their children show up late or call in sick on Mondays. Defiance makes certain parents nervous, experts said, especially given about a dozen cases where school officials reported on unenthusiastic parents or students.",不服从的形式是多种多样的。教师联盟建议家长们，他们可以正式选择不参加这些课程，而有些家长让自己的孩子在周一迟到或请病假。专家说，反抗让某些家长感到紧张，尤其是考虑到学校官员报告了十几起家长或学生不热情的案例。
"A woman namedZarema, 47, said she worried about her three sons in school in Dagestan. While shesends her youngestson, a sixth grader, to the ""Important Conversations"" class, she told him never to engage politically. ""We are all scared of everything here now,"" she said, asking that her full name not be used while criticizing the war.","47岁的扎雷马说，她担心自己在达吉斯坦上学的三个儿子。她送六年级的小儿子去上""重要谈话""课程时，告诉他永远不要参与政治。""我们现在对这里的一切都感到害怕，""她说。因为涉及批评这场战争，她要求不要使用自己的全名。"
"Russia has largely presented the war as an economic opportunity in poorer areas, while being far less aggressive in major cities.",俄罗斯在很大程度上把这场战争说成贫困地区的经济机会，而在大城市的手段则相对含蓄。
"""They are trying to target the people who have fewer resources,"" Greg Yudin, a Russian sociologist doing research at Princeton University, said in an interview. ""They give you an option that promises money, status, benefits and in addition to that you will be a hero."" Even if they persuade only 20 percent of the youth to join the army, that is still a lot of brigades, he noted.","""他们试图针对的是那些资源较少的人，""在普林斯顿大学做研究的俄罗斯社会学家格雷格·尤丁在接受采访时说。""他们给你一个选择，承诺金钱、地位、福利，除此之外，你还会成为英雄。""他指出，即使他们只说服了20%的年轻人参军，那仍然是一支很庞大的部队。"
"Toward that end, the Ministries of Education and Defense have announced that military training will be mandatory next year for 10th-grade students. Girls will learn battlefield first aid, while the boys will be instructed in drill formation and handling a Kalashnikov, among other skills.",为此，教育部和国防部宣布，明年将让十年级学生接受强制性军事训练。女孩将学习战场急救，而男孩将学习操练队形和使用卡拉什尼科夫冲锋枪等技能。
"At universities, the curriculum in the fall will include a mandatory course called ""The Fundamentals of Russian Statehood.""","在大学，秋季的课程将包括一门名为""俄罗斯国家基础""的必修课。"
"The course is still in development, Mr. Yudin noted, but he said thatwhat details have emerged tended to echo Mr. Putin's worldview of Russian exceptionalism and the idea that the battle waged against Western dominance for the past 1,000 years would continue for another 1,000.",尤丁指出，课程仍在制定中，但他说，已经出现的细节往往与普京的俄罗斯例外主义世界观相呼应，并称过去千年来针对西方统治的战斗还将持续千年。
"""The single best possible way for them to get this society mobilized is to brainwash the young,"" Mr. Yudin said.","""对他们来说，动员整个社会的最佳方式就是给年轻人洗脑，""尤丁说。"
"Walking through Nagu, a small town in the mountains of southwestern China, the signs of a vibrant Muslim community are ubiquitous. Loudspeakers broadcast passages from a Chinese translation of the Quran. Women in head scarves shuttle rowdy children home from school. Arabic script decorates the outside of homes.",走在中国西南部山区的纳古镇，一个生机勃勃的穆斯林社区的迹象随处可见。扩音器里播放着中译古兰经的段落。戴着头巾的女子把闹哄哄的孩子们从学校接回家。房屋外面涂着阿拉伯文的装饰。
"Towering over it all is the Najiaying Mosque, a white building topped with an emerald dome and four minarets that reach 230 feet into the air. For decades, the mosque has been the pride of the Muslim Hui ethnic minority that lives here.",纳家营清真寺高耸在这一切之上。这座高达70米的白色建筑有一个翡翠色的穹顶和四个宣礼塔。几十年来，这座清真寺一直是居住在这里的回族(信奉穆斯林的少数民族)人的骄傲。
"Last month, it was also the scene of a confrontation.",上个月，这里也成了冲突的现场。
"On the morning of May 27, after the authorities drove construction cranes into the mosque's courtyard, a crowd of residents confronted the hundreds of police officers in riot gear who had been deployed to oversee the work. As the officers blocked the mosque and used pepper spray, residents threw water bottles and bricks.",5月27日清晨，在当局将两辆起重机开进清真寺的院子时，一群居民与数百名被派来监视拆除工程、配有防暴装备的警察发生了冲突。警察封锁了清真寺，并向抗议者喷辣椒水，居民们向警察投掷水瓶和砖头。
"The rare clashes, described in interviews with eyewitnesses and captured on videos posted on social media, show how one aspect of the Chinese Communist Party's campaign to exert greater control over religion could grow more volatile.",通过目击者在接受采访时的描述和社交媒体上发布的视频，可以了解到这些罕见的冲突，它们表明在中国共产党加强宗教控制行动中，有时可能会出现较为动荡的局面。
"Since China's leader, Xi Jinping, rose to power more than a decade ago, the party has torn down Christian churches, razed Tibetan Buddhist enclaves and put Uyghur Muslims in internment camps in the name of political security. But it has also gone after lesser-known groups, including theHui, who make up less than 1 percent of the population and have historically assimilated well with the ethnic Han majority.",自从中国领导人习近平在十多年前上台以来，中共以政治安全的名义拆毁了基督教教堂，夷平了藏传佛教徒的居住地，并将维吾尔穆斯林关入拘禁营。但它还打击了一些受关注较少的群体，包括回族。回族占人口的比例不到1%，历史上与占人口多数的汉族同化良好。
"The party has systematically closed, demolished or forcibly redesigned mosques in Hui enclaves across the country, condemning Arabic architectural features, such as domes and minarets, as proof of unwanted foreign influence over Islam in China. Resistance has been limited, and the mosque in Nagu, along with another large one in the nearby town of Shadian,isamong the last major ones with such architecture still standing in China.",中共有计划地关闭、拆除或强行重新设计全国各地回族聚居区的清真寺，将穹顶和宣礼塔等阿拉伯建筑特征斥为外国对中国伊斯兰教产生有害影响的证据。抵抗是有限的，纳古的清真寺，以及附近沙甸镇的另一座大型清真寺是中国仅存的几座大型清真寺之一。
"But when local officials announced plans to remove bothmosques'domes and remake theirminarets in a purportedly more ""Chinese"" style, people in Nagufought back.","但当地官员宣布计划拆除两座清真寺的穹顶，并以据称更""中国""的风格重建宣礼塔时，纳古人做出了反抗。"
"""This roof represents our respect and freedom. We chose it freely ourselves at the time,"" said Mr. Na, a Hui resident in his 30s, who asked to be identified only by his last name for fear of government retaliation. His family, like many in town, had helped fund the mosque's most recent renovations in the early 2000s, when the minarets were added. ""Now they are saying, 'My rule overrides your free choice.'""","""我们把这个顶，当作我们的尊严、自由，当时是我们自由选择的，""30多岁的回民纳先生说，因为担心政府报复，他要求记者只给出他的姓。他家人和镇上的许多人一样，曾在本世纪初帮助该清真寺最近的一次翻修筹集资金，宣礼塔就是那次添加的。""现在它就是说，我的统治意义是凌驾于你的自由选择之上。"""
"The mosques in Nagu and Shadian hold particular importance in the story of Beijing's relationship with Islam, which has fluctuated between conflict and coexistence. Yunnan Province, where both Nagu and Shadian are, is China's most ethnically diverse, and the Hui people most of whom speak Mandarin but are distinguished by their Muslim faith have lived there for centuries. The earliest version of Nagu'smosque was built in the 14th century, in a traditional Chinese courtyard style. Yunnan's Muslims prospered as merchants trading with Southeast Asia.",纳古和沙甸的清真寺在中国政府与伊斯兰教时而冲突、时而共存的关系史上尤为重要。 纳古和沙甸所在的云南省是中国少数民族最多的省份，而大多数人都说普通话、以穆斯林信仰著称的回族已在云南各地生活了几个世纪。纳古的清真寺始建于14世纪，带有传统的中国庭院风格。云南的穆斯林因为与东南亚的贸易而繁荣起来。
"Then, after the Communist takeover, officials began to attack religion as counterrevolutionary, especially during the 1966-1976 period of political upheaval known as the Cultural Revolution. Muslims in Shadian resisted, and in 1975 the military razed the town and massacred as many as 1,600 residents.","后来，掌权后的中共官员将宗教视为一股反革命势力，开始对其进行打击，尤其是在被称为""文化大革命""的(1966年至1976年)十年政治动荡时期。沙甸的穆斯林曾与政府发生对抗，1975年，军队在当地进行镇压，将镇子夷为平地，造成多达1600名平民死亡。"
"After the Cultural Revolution, as China opened to the world, the government apologizedfor the massacre. It supported the reconstruction of Shadian and permitted locals many of whom could travel abroad for the first time to build the Grand Mosque, the largest in southwestern China, in its present Arabic style. Modeled after the Prophet's Mosque in Medina, Saudi Arabia, the building can hold 10,000 people, and its minarets are visible from miles away. Officials promoted it as a tourist site.","""文革""后，随着中国向世界开放，政府曾为那场大屠杀道歉，支持沙甸的重建，并允许当地人——其中许多人是第一次获许出国旅行——修建了现在这座阿拉伯风格的大清真寺，它是中国西南地区最大的一座清真寺。沙甸大清真寺以沙特阿拉伯麦地那的先知清真寺为蓝本，可容纳一万人，其宣礼塔在数公里外就可看到。官方曾将其作为旅游景点来宣传。"
"The Nagu mosque, 90 miles from Shadian, also grew and evolved, becoming a regional training center for imams. When locals, starting in the 1980s, added a dome and other Arabic features, the government did not interfere. In 2018, the local government designated it a cultural relic.",距沙甸约140公里的纳家营清真寺也在这期间变得更大、建筑风格发生了变化，成了一个阿訇宗教培训中心。当地人从20世纪80年代起给清真寺加盖穹顶、增添其他阿拉伯特征时，政府并没有干预。2018年，地方政府将其定为文物。
"""These mosques symbolize that the Chinese government accepted that they were wrong during the Cultural Revolution,"" said Ruslan Yusupov, a scholar of China and Islam at Harvard University. The Shadian mosque in particular, he said, serves as a reminder ""both about violence but also about state-sponsored recovery.""","""这些清真寺是中国政府承认他们在文化大革命期间犯了错误的象征，""在哈佛大学研究中国和伊斯兰教的学者鲁斯兰·尤苏波夫说。尤其是沙甸的清真寺，他说，它""既是关于暴力，也是关于国家支持的复苏""的提醒。"
"But in recent years, restrictions on Islam began accumulating again, especially after a 2014 attackon civilians at a train station in Kunming, Yunnan's capital, that left 31 people dead. The Chinese government said the attackers were Uyghur separatists who had spent time in Shadian.",但近年来，政府对伊斯兰教的限制开始变得越来越多，尤其是在2014年的袭击事件之后，那次发生在云南省省会昆明火车站的袭击平民事件导致了31人死亡。中国政府称，袭击者是曾住在沙甸的维吾尔分裂分子。
"Officials stopped promoting Shadian. In Nagu, female teachers were barred from wearing head scarves at school, residents said. A volunteer group there no longer offers free tutoring in the mosque, after officials stepped up controls on education.",官员们不再宣传沙甸。居民说，在纳古，当局禁止女教师在学校戴头巾。官员加强了对教育的控制之后，那里的一个志愿小组不再在清真寺提供免费辅导。
"In 2021, the so-called Sinicization campaign to remove Arabic features arrived in Nagu. Government officials began visiting homes, sometimes on a daily basis, to coax residents to support changes to the mosque. A town billboard shows a rendering of the government's plan: the dome gone, the minarets decorated with pagoda-like tiers. Officials have also recently gone door-to-door in Shadian.",2021年，一场所谓的中国化运动降临纳古，这场运动的目的是消除阿拉伯特征。为了劝说当地居民支持对清真寺进行改造，政府官员开始登门拜访，有时甚至天天来。镇上一个广告牌展示着政府改造方案的效果图:穹顶没有了，宣礼塔变成了类似佛塔的建筑。官员们最近也开始在沙甸挨家挨户地走访。
"""Because of the sheer authority these places occupy in the imagination"" of local Muslims, ""they had to leave these two mosques to the very end,"" Mr. Yusupov said.","""由于这些地方(在当地穆斯林的)想象中占据绝对权威地位，他们不得不把这两座清真寺留到最后处理，""尤苏波夫说。"
"To Hui residents in Nagu, which The New York Times visited shortly after the protest, the remodeling plan was a precursor to a more sweeping repression of their way of life.",对当地回族居民来说，清真寺改造预示着政府将更全面地压制他们的生活方式。
"A woman in her 30s, also surnamed Na a common surname in Nagu said she had grown up playing and studying in the mosque. Neighbors and relatives had attended university elsewhere in China, but returned to Nagu for its small-town, pious atmosphere, where they could pass Muslim values onto their children.","一名也姓纳(""纳""是纳古的大姓)的30多岁女性说，她小时后经常在清真寺里玩耍和学习。曾到中国其他地方读大学的邻居和亲戚们毕业后回到纳古，因为他们喜欢这个小镇的虔诚氛围，可以在这里将穆斯林价值观传授给他们的孩子。"
"Ms. Na said she would be willing to accept the removal of the dome in isolation: ""Our faith is in our hearts, that's just a building."" But she worried, especially after seeing the authorities' forceful tactics, that it would not stop there.","纳女士说，如果拆除穹顶是件孤立的事情，她倒是能接受:""我们的信仰在心中，那只是一座建筑。""但她担心政府不会就此而止，尤其是在看到当局采取了强硬手段之后。"
"""The first step is exterior renovations,"" she said. ""The second step will be telling you to erase the Arabic script that we have on every home.""","""第一步是风貌改造，""她说。 ""第二步，他就让我们每家每户建筑上都有的阿拉伯文，门口也有，屋顶也有，和清真寺一样的，汉族说洋葱顶，他下一步要你自己把它们全部抹掉，不让写。"""
"The authorities are not backing down. Several hours after the clash began, the police retreated from the mosque, before the midday prayers. But the next day, the local authorities issued a notice denouncing the ""serious disruption of social order"" and promising a ""severe crackdown."" In the days afterward, local officials repeatedly blared that notice over loudspeakers, including late at night.","面对反对，当局没有让步。在冲突开始几小时后，警察曾一度在正午祈祷前撤出了清真寺。但地方当局第二天发布通告谴责这场""严重妨害社会管理秩序的案件""，并承诺要""严厉打击""。那之后的几天里，当地官员已多次(包括深夜)在扩音器里大声广播这份通告。"
"On China's heavily censored social media platforms, Islamophobic comments swelled, including from government-affiliated commentators.",在中国受到严格审查的社交媒体平台上，仇视伊斯兰教的评论激增，包括来自政府下属的评论员。
"In Nagu, residents were entering and exiting the mosque, but security remained tight, with a drone flying overhead. Plainclothes police officers approached a reporter from The Times and had her driven out of the town.",纳古的居民们仍在清真寺出入，但安保措施严密，一架无人机从头顶飞过。便衣警察来到时报记者身边，用车将她送出了镇子。
"The authorities in Shadian were also on high alert, with officials intercepting the reporter at the train station. Still, they agreed to take her to the Grand Mosque.",沙甸当局也处于高度戒备状态，官员在火车站阻拦了时报记者，但同意将她带到大清真寺。
"""Of course, the Quran came from Saudi Arabia, but after arriving in China, it must adapt,"" said Li Heng, an official from the local bureau of ethnic and religious affairs, as he stood in the plaza before the mosque.","""我们比如古兰经，他肯定在我们沙特这边传过来的，但是到我们中国后，它要做具体适应我们社会主义社会现在发展的解释。""当地的民族宗教事务局官员李恒(音)站在清真寺前的广场上说。"
"""When our imams give sermons,"" he said, ""they must integrate the core socialist values the government is promoting.""","""政府要求提倡的这些社会主义核心价值观这些正能量的东西要和古兰经进行相融合，""他说。"
"Mr. Li insisted that officials were not interfering with religious freedom, and that the plan would proceed only with locals' assent.",李恒坚称，官员不是在干涉宗教自由，改造方案只是在当地人同意的情况下才会进行。
"He added: ""Patriotism is the highest form of religious belief.""","他还说:""爱国才是爱教最高的信仰。"""
